Player,Tackles,Inter,Clear,Blocks,SpG,KeyP,Drb,Fouled,PS%,Crosses,LongB,ThrB,CB,CF,CM,DM,AM,WM,FB,WF
Luiz Felipe Real Betis,0.3414634146341463,0.52,0.4691358024691358,0.5,0.0208333333333333,0.0294117647058823,0.0571428571428571,0.081081081081081,0.8078431372549018,0.0,0.2307692307692308,0.0,1.0,0.0,0.0,0.2,0.0,0.01,0.21,0.0
Asier Illarramendi Real Sociedad,0.3658536585365854,0.2799999999999999,0.074074074074074,0.1818181818181818,0.1041666666666666,0.1176470588235294,0.0571428571428571,0.1891891891891891,0.8392156862745097,0.0,0.0769230769230769,0.0,0.5,0.02,0.54,0.08,0.0,0.38,0.16,0.01
Youssef En-Nesyri Sevilla,0.1463414634146341,0.04,0.0617283950617284,0.0,0.4166666666666667,0.088235294117647,0.0285714285714285,0.081081081081081,0.4745098039215685,0.0,0.0128205128205128,0.0,0.0,0.97,0.11,0.0,0.41,0.01,0.01,0.44
Gumbau Elche,0.3170731707317074,0.2799999999999999,0.1358024691358025,0.1363636363636363,0.2083333333333333,0.4705882352941177,0.0285714285714285,0.1621621621621621,0.7137254901960783,0.4210526315789473,0.4102564102564103,0.0,0.32,0.03,0.38,0.27,0.03,0.79,0.88,0.0
Iván Balliu Rayo Vallecano,0.3170731707317074,0.2799999999999999,0.2592592592592593,0.0454545454545454,0.0416666666666666,0.2941176470588235,0.0857142857142857,0.2432432432432432,0.7078431372549019,0.1578947368421052,0.1923076923076923,0.0,0.53,0.02,0.09,0.05,0.0,0.79,0.98,0.0
Fran Beltrán Celta Vigo,0.2439024390243902,0.6000000000000001,0.1234567901234568,0.0454545454545454,0.1666666666666666,0.2058823529411764,0.1142857142857142,0.1081081081081081,0.8941176470588235,0.1052631578947368,0.3717948717948718,0.0,0.26,0.02,0.54,0.16,0.0,0.5,0.22,0.01
Edu Expósito Espanyol,0.3414634146341463,0.16,0.0864197530864197,0.0,0.1458333333333333,0.2352941176470588,0.0857142857142857,0.2972972972972972,0.6431372549019607,0.0526315789473684,0.1282051282051282,0.0,0.03,0.11,0.37,0.11,0.12,0.5,0.11,0.15
Brian Ocampo Cadiz,0.2439024390243902,0.08,0.0123456790123456,0.0,0.1458333333333333,0.2647058823529412,0.3142857142857143,0.4054054054054054,0.6627450980392156,0.2105263157894736,0.0897435897435897,0.0,0.0,0.45,0.23,0.03,0.52,0.04,0.0,0.86
Nacho Vidal Osasuna,0.3902439024390244,0.44,0.1604938271604938,0.0454545454545454,0.1041666666666666,0.0588235294117647,0.2285714285714285,0.2432432432432432,0.6137254901960785,0.0526315789473684,0.1666666666666666,0.0769230769230769,0.33,0.01,0.19,0.17,0.01,0.41,0.59,0.01
Aimar Oroz Osasuna,0.1707317073170731,0.2799999999999999,0.0123456790123456,0.0,0.1666666666666666,0.1764705882352941,0.2285714285714285,0.4864864864864864,0.6862745098039216,0.0,0.0897435897435897,0.0,0.01,0.19,0.2,0.08,0.53,0.09,0.06,0.7
Gorka Guruzeta Athletic Bilbao,0.1707317073170731,0.08,0.0246913580246913,0.0454545454545454,0.3541666666666667,0.0588235294117647,0.0285714285714285,0.081081081081081,0.5039215686274507,0.0,0.0512820512820512,0.0,0.02,0.81,0.29,0.0,0.35,0.11,0.01,0.34
Leandro Cabrera Espanyol,0.3170731707317074,0.5599999999999999,0.4567901234567901,0.409090909090909,0.1458333333333333,0.088235294117647,0.0857142857142857,0.1351351351351351,0.5549019607843138,0.0263157894736842,0.3974358974358975,0.0,1.0,0.0,0.0,0.15,0.0,0.05,0.33,0.0
Munir El Haddadi Getafe,0.1219512195121951,0.12,0.0123456790123456,0.0454545454545454,0.2916666666666667,0.1470588235294117,0.1428571428571428,0.3783783783783783,0.5411764705882351,0.1842105263157894,0.0256410256410256,0.0,0.0,0.85,0.15,0.02,0.55,0.05,0.0,0.74
Juanmi Real Betis,0.1951219512195122,0.08,0.0123456790123456,0.0,0.2291666666666666,0.088235294117647,0.2285714285714285,0.2972972972972972,0.8058823529411763,0.0,0.0512820512820512,0.0,0.0,0.34,0.23,0.09,0.43,0.19,0.0,0.53
Ivan Rakitic Sevilla,0.2682926829268293,0.32,0.074074074074074,0.0,0.2291666666666666,0.2647058823529412,0.0,0.2702702702702702,0.7862745098039214,0.1842105263157894,0.3076923076923077,0.0,0.26,0.18,0.46,0.45,0.31,0.5,0.1,0.16
Ángel Correa Atletico,0.048780487804878,0.16,0.0123456790123456,0.0,0.2916666666666667,0.2352941176470588,0.1999999999999999,0.1621621621621621,0.749019607843137,0.0526315789473684,0.0384615384615384,0.0,0.0,0.64,0.17,0.02,0.46,0.17,0.0,0.43
Roque Mesa Real Valladolid,0.2682926829268293,0.2,0.0864197530864197,0.0454545454545454,0.2083333333333333,0.2352941176470588,0.1714285714285714,0.2972972972972972,0.7666666666666666,0.0263157894736842,0.4230769230769231,0.0769230769230769,0.03,0.14,0.59,0.04,0.0,0.28,0.02,0.02
Álvaro Aguado Real Valladolid,0.1951219512195122,0.16,0.037037037037037,0.0454545454545454,0.1041666666666666,0.2941176470588235,0.1142857142857142,0.2162162162162162,0.8058823529411763,0.0789473684210526,0.4230769230769231,0.0769230769230769,0.13,0.05,0.67,0.04,0.04,0.45,0.04,0.02
Javi Hernández Girona,0.2195121951219512,0.12,0.1851851851851852,0.0909090909090909,0.1041666666666666,0.1176470588235294,0.0857142857142857,0.2162162162162162,0.7588235294117645,0.0526315789473684,0.1282051282051282,0.0,0.17,0.03,0.26,0.07,0.1,0.5,0.58,0.04
Abdessamad Ezzalzouli Osasuna,0.2195121951219512,0.08,0.0246913580246913,0.0,0.2291666666666666,0.1176470588235294,0.5142857142857142,0.3243243243243243,0.6117647058823528,0.131578947368421,0.0641025641025641,0.0769230769230769,0.0,0.41,0.19,0.03,0.3,0.17,0.02,0.84
Ante Budimir Osasuna,0.1219512195121951,0.04,0.074074074074074,0.0,0.3333333333333333,0.1176470588235294,0.0857142857142857,0.2162162162162162,0.2843137254901959,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.49,0.01,0.0,0.29
Srdjan Babic Almeria,0.2195121951219512,0.36,0.3580246913580247,0.3181818181818182,0.0625,0.088235294117647,0.0285714285714285,0.054054054054054,0.8137254901960784,0.0,0.3205128205128205,0.0,1.0,0.0,0.0,0.13,0.0,0.01,0.37,0.0
Nemanja Maksimovic Getafe,0.2926829268292683,0.44,0.0864197530864197,0.2727272727272727,0.125,0.088235294117647,0.0,0.081081081081081,0.6803921568627449,0.0263157894736842,0.0512820512820512,0.0,0.44,0.03,0.41,0.47,0.0,0.48,0.28,0.06
Fali Cadiz,0.2682926829268293,0.16,0.3950617283950617,0.2727272727272727,0.0833333333333333,0.0588235294117647,0.0285714285714285,0.2162162162162162,0.5862745098039215,0.0,0.4230769230769231,0.0769230769230769,0.94,0.04,0.05,0.15,0.01,0.07,0.28,0.01
Aihen Muñoz Real Sociedad,0.3902439024390244,0.12,0.1728395061728395,0.0909090909090909,0.0625,0.1764705882352941,0.1714285714285714,0.081081081081081,0.7450980392156863,0.131578947368421,0.141025641025641,0.0,0.18,0.07,0.16,0.07,0.05,0.86,0.96,0.01
Dani García Athletic Bilbao,0.4146341463414634,0.2799999999999999,0.1358024691358025,0.0909090909090909,0.0625,0.1176470588235294,0.0285714285714285,0.1621621621621621,0.6568627450980393,0.0263157894736842,0.2051282051282051,0.0,0.54,0.0,0.08,0.46,0.0,0.45,0.22,0.0
Rubén García Osasuna,0.1463414634146341,0.16,0.0246913580246913,0.0,0.1666666666666666,0.2352941176470588,0.0857142857142857,0.1621621621621621,0.7137254901960783,0.2105263157894736,0.141025641025641,0.0769230769230769,0.01,0.19,0.56,0.08,0.04,0.79,0.07,0.02
Alejandro Pozo Almeria,0.2682926829268293,0.36,0.1234567901234568,0.0909090909090909,0.0833333333333333,0.2352941176470588,0.1142857142857142,0.1351351351351351,0.556862745098039,0.1578947368421052,0.2307692307692308,0.0,0.11,0.0,0.25,0.04,0.0,0.87,0.89,0.0
Andoni Gorosabel Real Sociedad,0.4146341463414634,0.2,0.074074074074074,0.0,0.1041666666666666,0.1176470588235294,0.1142857142857142,0.2162162162162162,0.8196078431372549,0.131578947368421,0.1923076923076923,0.0,0.1,0.03,0.55,0.07,0.04,0.61,0.45,0.01
Kiko Femenía Villarreal,0.1463414634146341,0.36,0.1481481481481481,0.1363636363636363,0.0,0.1470588235294117,0.0857142857142857,0.1351351351351351,0.8588235294117645,0.0789473684210526,0.1025641025641025,0.0,0.26,0.01,0.34,0.15,0.0,0.68,0.93,0.0
Francis Coquelin Villarreal,0.2682926829268293,0.24,0.0493827160493827,0.0454545454545454,0.0833333333333333,0.1176470588235294,0.0285714285714285,0.1081081081081081,0.8431372549019607,0.0263157894736842,0.0512820512820512,0.0769230769230769,0.04,0.06,0.55,0.07,0.02,0.64,0.15,0.0
Unai García Osasuna,0.2195121951219512,0.36,0.3580246913580247,0.3181818181818182,0.0416666666666666,0.0588235294117647,0.0857142857142857,0.054054054054054,0.6980392156862745,0.0263157894736842,0.4615384615384616,0.0,1.0,0.0,0.02,0.07,0.0,0.01,0.33,0.0
Luis Hernández Cadiz,0.1951219512195122,0.32,0.4938271604938272,0.3636363636363636,0.0416666666666666,0.088235294117647,0.0285714285714285,0.054054054054054,0.664705882352941,0.0526315789473684,0.4230769230769231,0.0,0.99,0.01,0.08,0.08,0.0,0.02,0.47,0.0
Álvaro Negredo Cadiz,0.073170731707317,0.0,0.0493827160493827,0.0454545454545454,0.1875,0.1470588235294117,0.0857142857142857,0.1351351351351351,0.2882352941176471,0.0,0.0641025641025641,0.0769230769230769,0.0,0.95,0.03,0.0,0.18,0.01,0.0,0.31
Toni Lato Valencia,0.2682926829268293,0.12,0.074074074074074,0.0454545454545454,0.0833333333333333,0.2058823529411764,0.0571428571428571,0.1081081081081081,0.8058823529411763,0.0789473684210526,0.0769230769230769,0.0769230769230769,0.01,0.09,0.45,0.24,0.15,0.62,0.53,0.03
Juan Cruz Osasuna,0.2195121951219512,0.24,0.2222222222222222,0.1363636363636363,0.0208333333333333,0.2058823529411764,0.0857142857142857,0.1081081081081081,0.7039215686274509,0.1578947368421052,0.1282051282051282,0.0,0.31,0.03,0.24,0.04,0.0,0.92,0.98,0.0
Iddrisu Baba Mallorca,0.3170731707317074,0.16,0.1111111111111111,0.0909090909090909,0.1041666666666666,0.088235294117647,0.1428571428571428,0.3243243243243243,0.7568627450980392,0.0,0.1923076923076923,0.0,0.24,0.0,0.52,0.09,0.01,0.21,0.14,0.0
Ilaix Moriba Valencia,0.3414634146341463,0.08,0.074074074074074,0.0454545454545454,0.1875,0.1470588235294117,0.1714285714285714,0.3513513513513513,0.7117647058823529,0.0263157894736842,0.1282051282051282,0.0769230769230769,0.0,0.29,0.48,0.15,0.4,0.21,0.03,0.23
Álex Fernández Cadiz,0.1219512195121951,0.12,0.0864197530864197,0.0,0.1458333333333333,0.1764705882352941,0.0285714285714285,0.1621621621621621,0.8254901960784313,0.0789473684210526,0.1794871794871795,0.0,0.09,0.11,0.42,0.35,0.1,0.47,0.16,0.23
Chumi Almeria,0.2926829268292683,0.36,0.2839506172839506,0.1363636363636363,0.0208333333333333,0.0,0.0857142857142857,0.054054054054054,0.7450980392156863,0.0263157894736842,0.1666666666666666,0.0,0.89,0.0,0.06,0.17,0.0,0.25,0.59,0.0
Unai López Rayo Vallecano,0.2439024390243902,0.2,0.0246913580246913,0.0,0.1666666666666666,0.1764705882352941,0.0857142857142857,0.1621621621621621,0.780392156862745,0.1052631578947368,0.3333333333333333,0.0,0.07,0.11,0.43,0.16,0.24,0.48,0.02,0.27
Gabriel Paulista Valencia,0.1463414634146341,0.44,0.4197530864197531,0.3181818181818182,0.1666666666666666,0.088235294117647,0.0,0.1621621621621621,0.8098039215686275,0.0,0.3717948717948718,0.0,1.0,0.02,0.01,0.13,0.01,0.0,0.48,0.0
Tanguy Nianzou Sevilla,0.2682926829268293,0.32,0.2345679012345679,0.1363636363636363,0.0833333333333333,0.0294117647058823,0.1714285714285714,0.1621621621621621,0.8588235294117645,0.0,0.1666666666666666,0.0,0.79,0.0,0.03,0.33,0.0,0.21,0.61,0.0
Cristhian Stuani Girona,0.048780487804878,0.0,0.0246913580246913,0.0,0.25,0.088235294117647,0.0,0.1891891891891891,0.6215686274509802,0.0,0.0128205128205128,0.0,0.01,0.91,0.05,0.0,0.1,0.03,0.0,0.1
Johan Mojica Villarreal,0.2195121951219512,0.12,0.0864197530864197,0.0909090909090909,0.0208333333333333,0.1764705882352941,0.1142857142857142,0.2432432432432432,0.8470588235294116,0.131578947368421,0.1153846153846154,0.0,0.05,0.07,0.31,0.16,0.04,0.65,0.65,0.01
Franck Kessié Barcelona,0.1219512195121951,0.16,0.0493827160493827,0.0454545454545454,0.1041666666666666,0.088235294117647,0.0857142857142857,0.1621621621621621,0.8137254901960784,0.0,0.0641025641025641,0.0769230769230769,0.01,0.09,0.44,0.34,0.34,0.31,0.08,0.1
Pedro Bigas Elche,0.3414634146341463,0.5599999999999999,0.4074074074074074,0.1818181818181818,0.1666666666666666,0.0,0.0571428571428571,0.1621621621621621,0.6862745098039216,0.0,0.3461538461538462,0.0,0.98,0.0,0.0,0.22,0.0,0.01,0.15,0.0
Jon Moncayola Osasuna,0.3414634146341463,0.16,0.0987654320987654,0.0454545454545454,0.25,0.1470588235294117,0.0285714285714285,0.1081081081081081,0.7647058823529411,0.0526315789473684,0.3974358974358975,0.0769230769230769,0.18,0.13,0.6,0.14,0.0,0.38,0.08,0.07
Rafa Mir Sevilla,0.0975609756097561,0.04,0.0617283950617284,0.0,0.4375,0.1176470588235294,0.0,0.1351351351351351,0.5999999999999999,0.0,0.0128205128205128,0.0,0.0,1.0,0.04,0.01,0.34,0.02,0.0,0.31
Portu Getafe,0.2195121951219512,0.24,0.0493827160493827,0.0,0.1041666666666666,0.2352941176470588,0.1142857142857142,0.1891891891891891,0.5549019607843138,0.1842105263157894,0.0512820512820512,0.0,0.0,0.21,0.16,0.03,0.27,0.73,0.38,0.06
Tete Morente Elche,0.2195121951219512,0.2,0.074074074074074,0.0454545454545454,0.1875,0.088235294117647,0.1428571428571428,0.2162162162162162,0.7058823529411764,0.0789473684210526,0.1282051282051282,0.0,0.05,0.05,0.45,0.11,0.09,0.75,0.63,0.01
Anthony Lozano Cadiz,0.024390243902439,0.04,0.0987654320987654,0.0,0.2291666666666666,0.1176470588235294,0.1714285714285714,0.3243243243243243,0.4529411764705882,0.0263157894736842,0.0128205128205128,0.0,0.0,0.99,0.03,0.0,0.07,0.01,0.0,0.39
Sergio León Real Valladolid,0.048780487804878,0.0,0.0123456790123456,0.0,0.2083333333333333,0.1176470588235294,0.0571428571428571,0.2162162162162162,0.5,0.0,0.0384615384615384,0.0,0.0,0.97,0.02,0.0,0.17,0.01,0.0,0.22
Clément Grenier Mallorca,0.2682926829268293,0.16,0.0493827160493827,0.0454545454545454,0.0416666666666666,0.1764705882352941,0.0571428571428571,0.2432432432432432,0.6823529411764706,0.0526315789473684,0.1153846153846154,0.0,0.01,0.08,0.46,0.12,0.44,0.63,0.67,0.0
Dimitri Foulquier Valencia,0.2682926829268293,0.16,0.1358024691358025,0.0454545454545454,0.0208333333333333,0.088235294117647,0.1142857142857142,0.081081081081081,0.5294117647058825,0.131578947368421,0.1025641025641025,0.0,0.06,0.13,0.29,0.05,0.04,0.7,0.94,0.0
José Mari Cadiz,0.2439024390243902,0.16,0.0617283950617284,0.0454545454545454,0.0416666666666666,0.1176470588235294,0.0571428571428571,0.1351351351351351,0.7549019607843137,0.0,0.2179487179487179,0.0,0.13,0.02,0.55,0.11,0.01,0.3,0.13,0.02
Nicolás Melamed Espanyol,0.0975609756097561,0.04,0.0,0.0,0.1041666666666666,0.0588235294117647,0.1714285714285714,0.2162162162162162,0.6980392156862745,0.0,0.0256410256410256,0.0,0.0,0.62,0.21,0.0,0.5,0.07,0.01,0.2
Arnau Puigmal Almeria,0.1463414634146341,0.2,0.0123456790123456,0.0,0.1875,0.088235294117647,0.0857142857142857,0.1351351351351351,0.6333333333333333,0.0263157894736842,0.0128205128205128,0.0,0.0,0.26,0.22,0.05,0.25,0.3,0.01,0.6
Dyego Sousa Almeria,0.073170731707317,0.04,0.0617283950617284,0.0454545454545454,0.1458333333333333,0.1176470588235294,0.0571428571428571,0.1351351351351351,0.4803921568627451,0.0,0.0128205128205128,0.0769230769230769,0.0,0.96,0.0,0.01,0.14,0.0,0.0,0.33
Enzo Roco Elche,0.3658536585365854,0.2799999999999999,0.3333333333333333,0.2727272727272727,0.1041666666666666,0.0294117647058823,0.0571428571428571,0.1351351351351351,0.7372549019607841,0.0,0.358974358974359,0.0769230769230769,0.99,0.0,0.03,0.14,0.0,0.05,0.12,0.0
Gonzalo Montiel Sevilla,0.1707317073170731,0.2799999999999999,0.1111111111111111,0.1363636363636363,0.0833333333333333,0.1764705882352941,0.0857142857142857,0.1081081081081081,0.715686274509804,0.0526315789473684,0.0769230769230769,0.0769230769230769,0.21,0.03,0.42,0.13,0.01,0.79,0.78,0.0
Hugo Duro Valencia,0.1219512195121951,0.04,0.037037037037037,0.0,0.2291666666666666,0.088235294117647,0.0285714285714285,0.3513513513513513,0.603921568627451,0.0,0.0128205128205128,0.0,0.0,0.94,0.03,0.0,0.16,0.0,0.0,0.2
Sergi Guardiola Real Valladolid,0.2195121951219512,0.04,0.0493827160493827,0.0,0.1666666666666666,0.0294117647058823,0.0,0.1621621621621621,0.3960784313725489,0.0263157894736842,0.0128205128205128,0.0,0.03,0.52,0.14,0.02,0.46,0.17,0.01,0.41
Rodrigo Battaglia Mallorca,0.1951219512195122,0.12,0.1481481481481481,0.2272727272727272,0.0208333333333333,0.0294117647058823,0.0,0.1891891891891891,0.7137254901960783,0.0,0.0641025641025641,0.0,0.28,0.07,0.29,0.45,0.03,0.23,0.28,0.05
Raúl Guti Elche,0.1951219512195122,0.16,0.037037037037037,0.0454545454545454,0.1666666666666666,0.0294117647058823,0.0571428571428571,0.2702702702702702,0.7607843137254902,0.0,0.1153846153846154,0.0,0.02,0.03,0.49,0.36,0.3,0.3,0.04,0.15
Radamel Falcao Rayo Vallecano,0.048780487804878,0.04,0.0617283950617284,0.0454545454545454,0.2083333333333333,0.0294117647058823,0.0285714285714285,0.1621621621621621,0.6117647058823528,0.0,0.0256410256410256,0.0,0.01,0.91,0.07,0.0,0.15,0.02,0.0,0.21
Salvi Sánchez Rayo Vallecano,0.0975609756097561,0.04,0.0,0.0,0.0625,0.088235294117647,0.0571428571428571,0.1081081081081081,0.3176470588235294,0.0789473684210526,0.0384615384615384,0.0769230769230769,0.0,0.58,0.1,0.01,0.26,0.52,0.39,0.12
Shon Weissman Real Valladolid,0.024390243902439,0.04,0.037037037037037,0.0,0.25,0.0588235294117647,0.0285714285714285,0.1351351351351351,0.6490196078431372,0.0263157894736842,0.0,0.0,0.02,0.87,0.04,0.0,0.18,0.09,0.0,0.12
Victor Osimhen Napoli,0.048780487804878,0.04,0.0987654320987654,0.0,0.8958333333333334,0.2941176470588235,0.2571428571428571,0.3243243243243243,0.5215686274509803,0.0,0.0384615384615384,0.0,0.0,1.0,0.08,0.0,0.11,0.01,0.0,0.36
Armand Laurienté Sassuolo,0.1707317073170731,0.2,0.0123456790123456,0.0,0.4791666666666666,0.7941176470588236,0.657142857142857,0.4594594594594594,0.7137254901960783,0.2105263157894736,0.0641025641025641,0.0769230769230769,0.0,0.62,0.28,0.0,0.46,0.3,0.04,0.9
Adrien Rabiot Juventus,0.4390243902439025,0.36,0.1481481481481481,0.1363636363636363,0.2708333333333333,0.2941176470588235,0.2285714285714285,0.4054054054054054,0.7588235294117645,0.0263157894736842,0.1923076923076923,0.0769230769230769,0.02,0.04,0.41,0.45,0.08,0.38,0.12,0.03
Rafael Leão AC Milan,0.048780487804878,0.2,0.037037037037037,0.0454545454545454,0.625,0.4117647058823529,0.6285714285714286,0.2432432432432432,0.5901960784313725,0.131578947368421,0.2051282051282051,0.0769230769230769,0.0,0.78,0.19,0.0,0.52,0.02,0.0,0.85
Mário Rui Napoli,0.3902439024390244,0.32,0.0987654320987654,0.0909090909090909,0.1041666666666666,0.6470588235294118,0.0857142857142857,0.4054054054054054,0.7745098039215685,0.4210526315789473,0.6666666666666667,0.0769230769230769,0.09,0.04,0.44,0.37,0.07,0.58,0.69,0.02
Lorenzo Pellegrini Roma,0.4146341463414634,0.36,0.074074074074074,0.0454545454545454,0.3958333333333333,0.676470588235294,0.3142857142857143,0.4864864864864864,0.7215686274509803,0.3947368421052631,0.2307692307692308,0.0769230769230769,0.02,0.23,0.5,0.09,0.44,0.59,0.43,0.06
André-Frank Zambo Anguissa Napoli,0.4146341463414634,0.48,0.0864197530864197,0.0454545454545454,0.2708333333333333,0.2941176470588235,0.2857142857142857,0.3243243243243243,0.8725490196078431,0.0,0.2179487179487179,0.0,0.05,0.09,0.47,0.63,0.11,0.08,0.02,0.1
Hakan Çalhanoglu Inter,0.3658536585365854,0.32,0.037037037037037,0.0909090909090909,0.3541666666666667,0.6470588235294118,0.0857142857142857,0.2432432432432432,0.8529411764705883,0.5526315789473684,0.3974358974358975,0.0769230769230769,0.08,0.17,0.6,0.08,0.05,0.68,0.13,0.01
Danilo Juventus,0.5365853658536587,0.52,0.3827160493827161,0.2272727272727272,0.1458333333333333,0.1764705882352941,0.0285714285714285,0.1351351351351351,0.7725490196078431,0.0263157894736842,0.5128205128205129,0.0769230769230769,0.93,0.0,0.03,0.39,0.0,0.09,0.08,0.0
Stefan Posch Bologna,0.6341463414634148,0.52,0.2469135802469136,0.1818181818181818,0.1875,0.2941176470588235,0.1142857142857142,0.1891891891891891,0.6156862745098037,0.1052631578947368,0.4615384615384616,0.1538461538461538,0.22,0.0,0.25,0.37,0.0,0.7,0.9,0.0
Armando Izzo Monza,0.6829268292682927,0.6400000000000001,0.3333333333333333,0.1818181818181818,0.1041666666666666,0.1764705882352941,0.0571428571428571,0.4324324324324324,0.8156862745098039,0.0526315789473684,0.4358974358974359,0.0,0.85,0.0,0.07,0.36,0.0,0.26,0.38,0.0
Nicolò Barella Inter,0.3170731707317074,0.12,0.037037037037037,0.0454545454545454,0.1875,0.4705882352941177,0.3714285714285714,0.3783783783783783,0.7960784313725489,0.1578947368421052,0.2179487179487179,0.0769230769230769,0.0,0.29,0.34,0.03,0.76,0.0,0.02,0.88
Ademola Lookman Atalanta,0.0975609756097561,0.04,0.0,0.0,0.375,0.3823529411764706,0.3428571428571428,0.3243243243243243,0.6725490196078432,0.1052631578947368,0.0128205128205128,0.0769230769230769,0.0,0.89,0.27,0.0,0.58,0.03,0.0,0.96
Carlos Augusto Monza,0.3902439024390244,0.24,0.2469135802469136,0.0909090909090909,0.25,0.1764705882352941,0.2857142857142857,0.1621621621621621,0.8058823529411763,0.0526315789473684,0.1153846153846154,0.0769230769230769,0.29,0.28,0.37,0.14,0.05,0.59,0.74,0.02
Ángel Di María Juventus,0.0975609756097561,0.08,0.0,0.0,0.3333333333333333,0.5,0.2857142857142857,0.1891891891891891,0.6843137254901959,0.3947368421052631,0.141025641025641,0.2307692307692307,0.0,0.66,0.34,0.0,0.75,0.08,0.0,0.96
Bremer Juventus,0.1951219512195122,0.5599999999999999,0.5061728395061729,0.409090909090909,0.1875,0.088235294117647,0.0285714285714285,0.1081081081081081,0.8941176470588235,0.0,0.358974358974359,0.0,1.0,0.01,0.02,0.12,0.0,0.0,0.44,0.0
Stanislav Lobotka Napoli,0.5609756097560976,0.2,0.0493827160493827,0.0909090909090909,0.0833333333333333,0.1470588235294117,0.1142857142857142,0.4324324324324324,0.9784313725490196,0.0,0.3333333333333333,0.0,0.34,0.02,0.57,0.25,0.1,0.39,0.21,0.01
Chris Smalling Roma,0.1951219512195122,0.5599999999999999,0.5061728395061729,0.5,0.1041666666666666,0.0588235294117647,0.0285714285714285,0.1351351351351351,0.8235294117647058,0.0,0.2435897435897436,0.0,1.0,0.0,0.0,0.21,0.0,0.0,0.29,0.0
Juan Cuadrado Juventus,0.3902439024390244,0.2799999999999999,0.074074074074074,0.0,0.2291666666666666,0.4411764705882353,0.1428571428571428,0.3243243243243243,0.8254901960784313,0.3157894736842105,0.3205128205128205,0.0,0.02,0.19,0.57,0.08,0.04,0.65,0.21,0.02
Jérémie Boga Atalanta,0.0975609756097561,0.04,0.0123456790123456,0.0,0.1458333333333333,0.5,0.5714285714285714,0.1891891891891891,0.7843137254901962,0.3157894736842105,0.141025641025641,0.0769230769230769,0.0,0.5,0.38,0.01,0.63,0.07,0.03,0.87
Fikayo Tomori AC Milan,0.5853658536585367,0.4,0.2469135802469136,0.3181818181818182,0.0625,0.0588235294117647,0.0285714285714285,0.2432432432432432,0.8411764705882352,0.0,0.6666666666666667,0.0,0.94,0.0,0.04,0.21,0.0,0.04,0.24,0.0
Stefan de Vrij Inter,0.2926829268292683,0.7200000000000001,0.3827160493827161,0.1818181818181818,0.125,0.0294117647058823,0.0571428571428571,0.1081081081081081,0.864705882352941,0.0,0.1923076923076923,0.0,1.0,0.0,0.02,0.16,0.0,0.01,0.24,0.0
Rafael Tolói Atalanta,0.4146341463414634,0.8,0.3209876543209877,0.2272727272727272,0.2083333333333333,0.1764705882352941,0.0571428571428571,0.1891891891891891,0.7137254901960783,0.0263157894736842,0.3974358974358975,0.0,0.83,0.0,0.05,0.31,0.01,0.17,0.14,0.0
Federico Dimarco Inter,0.2439024390243902,0.24,0.0617283950617284,0.0909090909090909,0.2916666666666667,0.5294117647058824,0.0571428571428571,0.2702702702702702,0.6999999999999997,0.5263157894736842,0.3076923076923077,0.0,0.09,0.23,0.62,0.08,0.03,0.86,0.17,0.01
Olivier Giroud AC Milan,0.073170731707317,0.04,0.0987654320987654,0.0454545454545454,0.5416666666666667,0.2352941176470588,0.0571428571428571,0.2162162162162162,0.3450980392156861,0.0,0.0128205128205128,0.0,0.0,0.99,0.02,0.01,0.13,0.0,0.0,0.25
Dusan Vlahovic Juventus,0.0975609756097561,0.08,0.037037037037037,0.0454545454545454,0.5833333333333334,0.2647058823529412,0.1714285714285714,0.2432432432432432,0.5392156862745099,0.0263157894736842,0.1025641025641025,0.0,0.0,1.0,0.14,0.0,0.66,0.0,0.0,0.84
Nicolò Casale Lazio,0.4146341463414634,0.2799999999999999,0.2839506172839506,0.2272727272727272,0.0833333333333333,0.0588235294117647,0.0,0.081081081081081,0.9333333333333332,0.0,0.3974358974358975,0.0769230769230769,0.97,0.03,0.02,0.22,0.0,0.05,0.46,0.0
Davide Frattesi Sassuolo,0.4390243902439025,0.16,0.1358024691358025,0.0454545454545454,0.3333333333333333,0.2647058823529412,0.2857142857142857,0.4054054054054054,0.6607843137254901,0.0263157894736842,0.2307692307692308,0.0769230769230769,0.02,0.17,0.47,0.28,0.12,0.23,0.08,0.22
Bryan Cristante Roma,0.8048780487804879,0.12,0.1481481481481481,0.1363636363636363,0.1458333333333333,0.1470588235294117,0.0857142857142857,0.1621621621621621,0.7333333333333332,0.0263157894736842,0.4487179487179488,0.0769230769230769,0.23,0.08,0.37,0.65,0.08,0.07,0.13,0.03
Junior Messias AC Milan,0.2682926829268293,0.12,0.1358024691358025,0.0909090909090909,0.2708333333333333,0.1764705882352941,0.3142857142857143,0.2972972972972972,0.6450980392156862,0.0263157894736842,0.0897435897435897,0.0769230769230769,0.01,0.52,0.26,0.01,0.19,0.18,0.03,0.41
Luis Alberto Lazio,0.2926829268292683,0.08,0.0123456790123456,0.0909090909090909,0.2708333333333333,0.4117647058823529,0.0857142857142857,0.081081081081081,0.8431372549019607,0.2368421052631578,0.1794871794871795,0.1538461538461538,0.03,0.37,0.56,0.04,0.11,0.56,0.18,0.03
